0.000186, 0.636620
0.015596, 0.636026
0.031340, 0.634233
0.047775, 0.631120
0.065324, 0.626468
0.084521, 0.619920
0.106081, 0.610930
0.131012, 0.598652
0.160794, 0.581773
0.197666, 0.558234
0.245058, 0.524808
0.307967, 0.476735
0.392216, 0.408485
0.499496, 0.318734
0.618352, 0.219415
0.727882, 0.132075
0.816899, 0.068785
0.887578, 0.028633
0.946523, 0.006865
1.000000, 0.000000
